player_id,region,account_created_date,player_segment
70,EUNE,2025-05-12,casual
71,EUW,2022-01-01,casual
72,KR,2025-11-12,casual
73,EUW,2023-11-06,casual
74,EUW,2021-08-09,casual
75,EUNE,2023-12-24,casual
76,EUW,2024-11-08,casual
77,EUNE,2021-06-21,casual
78,EUW,2023-12-18,core
79,EUNE,2023-05-31,core
80,NA,2022-11-26,casual
81,KR,2024-12-07,core
82,EUNE,2025-12-11,casual
83,NA,2023-06-06,casual
84,EUW,2025-02-12,core
85,EUW,2025-02-28,core
86,EUNE,2024-08-02,casual
87,EUNE,2022-09-20,whale
88,EUW,2022-04-01,casual
89,EUW,2023-12-12,casual
90,KR,2023-02-11,casual
91,EUW,2025-05-07,casual
92,EUNE,2021-04-17,casual
93,NA,2021-11-26,casual
94,EUNE,2023-03-03,core
95,EUW,2025-06-21,casual
96,EUW,2024-04-28,whale
97,NA,2025-04-06,casual
98,EUNE,2024-01-20,core
99,EUNE,2021-11-28,core
100,NA,2022-09-17,casual
101,EUNE,2022-06-19,casual
102,KR,2023-12-23,whale
103,KR,2021-07-21,casual
104,NA,2024-05-11,casual
105,EUNE,2021-06-22,casual
106,KR,2024-06-22,casual
107,EUW,2024-02-03,casual
108,EUNE,2021-03-17,casual
109,EUW,2021-03-23,casual
110,EUW,2024-04-18,core
111,EUNE,2024-05-16,whale
112,NA,2024-04-21,core
113,NA,2024-08-02,core
114,NA,2022-02-04,casual
115,KR,2024-07-15,casual
116,KR,2021-03-22,core
117,EUNE,2023-07-22,core
118,NA,2023-04-12,casual
119,EUNE,2024-07-08,casual
120,EUNE,2021-04-19,casual
121,EUNE,2024-07-13,casual
122,NA,2021-09-23,casual
123,KR,2023-08-31,casual
124,EUNE,2023-04-02,whale
125,NA,2021-07-26,casual
126,EUNE,2024-10-28,casual
127,NA,2022-06-18,core
128,NA,2024-02-17,casual
129,KR,2024-01-21,casual
130,KR,2023-04-06,casual
131,EUW,2022-04-21,casual
132,EUNE,2025-01-18,casual
133,KR,2021-09-14,core
134,EUNE,2024-09-19,core
135,NA,2024-09-15,core
136,KR,2022-09-12,casual
137,KR,2024-07-19,casual
138,EUNE,2024-02-09,casual
139,EUNE,2024-10-18,casual
140,EUW,2023-03-25,core
141,NA,2025-09-02,core
142,EUNE,2021-06-10,casual
143,EUW,2021-07-18,casual
144,EUNE,2022-03-19,casual
145,EUNE,2021-08-15,whale
146,NA,2023-05-30,casual
147,EUNE,2022-02-05,whale
148,KR,2025-08-16,core
149,EUNE,2024-11-28,casual
150,EUW,2024-11-28,core
151,NA,2022-03-23,casual
152,EUW,2022-10-02,casual
153,NA,2024-07-29,casual
154,EUNE,2021-08-31,core
155,EUNE,2024-01-03,casual
156,KR,2021-09-28,casual
157,NA,2023-05-01,casual
158,KR,2022-11-28,core
159,EUNE,2025-08-17,casual
160,EUW,2021-05-31,casual
161,EUW,2024-07-19,core
162,NA,2022-10-01,casual
163,EUNE,2025-03-27,casual
164,EUNE,2023-07-15,core
165,KR,2022-11-02,whale
166,NA,2024-04-25,casual
167,NA,2024-12-20,casual
168,EUW,2021-03-10,casual
169,EUNE,2023-03-28,casual
170,NA,2025-07-13,casual
171,KR,2023-01-09,whale
172,NA,2022-04-30,core
173,NA,2021-02-12,casual
174,EUNE,2024-12-06,core
175,NA,2025-06-02,whale
176,KR,2023-11-17,casual
177,NA,2024-12-14,casual
178,KR,2021-02-27,casual
179,KR,2025-03-02,casual
180,KR,2023-10-28,casual
181,EUNE,2025-11-06,casual
182,NA,2022-12-27,casual
183,KR,2022-03-21,core
184,EUW,2023-10-30,casual
185,NA,2024-09-03,casual
186,EUNE,2023-05-29,casual
187,NA,2021-11-05,core
188,EUW,2022-01-07,casual
189,EUW,2021-12-25,casual
190,EUW,2021-08-12,whale
191,EUW,2023-02-02,core
192,KR,2022-02-28,casual
193,NA,2024-10-08,core
194,KR,2023-01-15,casual
195,NA,2024-03-13,casual
196,KR,2021-06-06,core
197,EUW,2022-08-20,core
198,EUNE,2024-12-25,core
199,KR,2022-12-01,casual
200,KR,2023-02-14,casual
201,KR,2024-11-14,casual
202,KR,2024-01-20,core
203,NA,2021-10-18,casual
204,EUW,2023-08-01,core
205,NA,2022-11-25,casual
206,EUW,2023-07-23,casual
207,EUW,2023-05-11,casual
208,KR,2024-08-28,casual
209,EUNE,2025-01-14,casual
210,KR,2022-10-08,core
211,EUNE,2022-04-13,core
212,EUNE,2022-09-02,casual
213,NA,2023-10-28,casual
214,EUW,2021-08-17,casual
215,EUW,2021-05-27,casual
216,EUNE,2025-01-13,whale
217,NA,2024-12-22,core
218,KR,2021-07-29,casual
219,NA,2021-12-21,core
220,EUW,2025-09-09,core
221,KR,2021-09-27,casual
222,KR,2025-11-16,whale
223,EUNE,2022-04-28,casual
224,NA,2025-06-13,whale
225,EUW,2023-11-22,core
226,KR,2022-10-04,casual
227,EUW,2024-05-29,casual
228,NA,2022-08-26,casual
229,EUW,2022-06-05,casual
230,EUNE,2025-02-08,core
231,EUW,2025-10-30,core
232,KR,2022-12-04,casual
233,KR,2025-01-10,casual
234,KR,2023-04-01,whale
235,NA,2023-06-23,casual
236,EUNE,2024-08-26,whale
237,EUNE,2021-02-17,casual
238,NA,2025-11-22,casual
239,EUNE,2022-12-04,casual
240,NA,2025-12-12,casual
241,NA,2023-08-14,casual
242,EUNE,2023-11-19,core
243,KR,2022-12-13,whale
244,EUNE,2022-06-05,core
245,KR,2025-07-23,casual
246,NA,2022-06-03,whale
247,EUNE,2025-11-22,core
248,EUW,2021-07-22,casual
249,NA,2022-05-12,whale
250,NA,2024-04-16,casual
251,NA,2025-07-17,core
252,EUNE,2023-10-21,casual
253,EUW,2024-04-07,core
254,EUNE,2023-05-02,casual
255,EUNE,2024-06-02,whale
256,NA,2022-07-20,casual
257,KR,2024-05-10,casual
258,EUW,2025-12-03,core
259,KR,2024-09-03,casual
260,NA,2025-08-01,casual
261,EUNE,2023-01-06,core
262,EUW,2021-09-08,core
263,KR,2023-12-30,core
264,EUNE,2023-09-09,casual
265,EUNE,2024-02-11,casual
266,NA,2022-10-10,casual
267,EUNE,2022-01-25,core
268,EUW,2023-03-04,casual
269,KR,2023-04-05,casual
270,EUW,2021-09-02,casual
271,NA,2025-09-11,core
272,KR,2025-03-13,casual
273,KR,2021-03-03,casual
274,NA,2023-12-27,core
275,EUNE,2022-10-24,casual
276,KR,2024-07-22,casual
277,EUW,2022-11-12,whale
278,EUW,2025-05-27,core
279,NA,2024-11-19,casual
280,EUW,2021-11-15,core
281,KR,2025-08-31,casual
282,EUW,2024-06-22,core
283,KR,2022-06-07,whale
284,NA,2025-06-09,casual
285,NA,2023-01-18,core
286,EUW,2023-02-19,whale
287,NA,2023-03-17,casual
288,EUNE,2022-02-22,casual
289,EUW,2021-06-14,core
290,KR,2025-02-19,casual
291,KR,2025-01-02,core
292,KR,2023-08-29,core
293,EUW,2023-12-17,core
294,KR,2024-12-12,casual
295,KR,2021-09-19,casual
296,EUW,2025-07-07,core
297,NA,2022-08-28,casual
298,NA,2024-03-24,casual
299,EUNE,2022-11-21,casual
300,EUW,2021-12-11,casual
301,KR,2021-06-15,casual
302,EUNE,2025-09-29,casual
303,EUNE,2025-09-10,core
304,NA,2021-07-12,casual
305,EUW,2024-02-13,casual
306,KR,2023-05-07,casual
307,EUNE,2023-02-11,core
308,EUW,2021-12-17,casual
309,KR,2025-12-29,casual
310,EUW,2021-11-06,casual
311,NA,2025-08-16,core
312,EUW,2023-12-26,casual
313,KR,2025-11-03,core
314,EUNE,2021-09-27,casual
315,KR,2025-07-10,casual
316,KR,2022-11-27,casual
317,KR,2025-03-26,casual
318,EUW,2022-06-04,casual
319,NA,2022-09-11,casual
320,KR,2021-06-14,casual
321,KR,2022-02-11,core
322,EUW,2023-05-08,core
323,EUW,2025-07-20,core
324,EUNE,2022-09-21,core
325,KR,2021-10-06,casual
326,EUNE,2021-07-10,casual
327,EUW,2024-11-08,core
328,EUW,2024-07-02,core
329,KR,2023-03-27,core
330,KR,2025-01-13,casual
331,KR,2024-10-09,core
332,NA,2025-10-12,casual
333,EUW,2024-11-27,casual
334,EUNE,2023-11-12,core
335,EUNE,2025-10-03,casual
336,KR,2021-12-15,casual
337,NA,2022-10-21,casual
338,KR,2025-08-28,casual
339,EUW,2021-12-10,casual
340,EUNE,2022-12-22,casual
341,EUNE,2022-12-21,casual
342,KR,2024-11-08,casual
343,EUW,2023-04-07,core
344,EUW,2022-05-28,casual
345,EUW,2024-08-11,core
346,EUW,2021-02-21,casual
347,EUW,2025-11-03,casual
348,NA,2021-12-19,whale
349,EUNE,2023-08-28,core
350,NA,2023-01-31,casual
351,KR,2021-03-11,core
352,KR,2025-04-06,whale
353,EUW,2023-05-17,casual
354,KR,2023-11-07,whale
355,EUW,2022-08-01,casual
356,EUW,2024-10-14,casual
357,KR,2021-05-18,whale
358,KR,2022-07-28,core
359,EUNE,2021-04-10,casual
360,EUW,2022-04-09,whale
361,EUNE,2024-03-07,core
362,EUNE,2025-04-04,casual
363,NA,2025-03-20,core
364,EUW,2023-01-05,casual
365,NA,2025-07-04,casual
366,EUW,2024-10-22,whale
367,NA,2022-02-24,casual
368,KR,2022-04-25,casual
369,EUNE,2022-12-09,whale
370,EUW,2025-12-22,casual
371,NA,2021-08-17,casual
372,EUNE,2023-10-04,core
373,KR,2025-02-12,core
374,EUNE,2024-07-10,core
375,NA,2022-11-09,core
376,NA,2022-11-10,core
377,EUNE,2022-03-26,casual
378,KR,2024-05-24,casual
379,EUW,2024-08-05,casual
380,EUNE,2025-11-07,core
381,EUNE,2025-07-08,core
382,EUNE,2025-03-20,casual
383,KR,2021-06-15,whale
384,NA,2022-06-17,whale
385,EUNE,2021-10-08,casual
386,EUW,2024-09-29,casual
387,KR,2022-11-20,core
388,EUW,2024-07-11,core
389,EUW,2024-08-15,casual
390,NA,2022-10-22,core
391,KR,2024-07-12,casual
392,EUW,2024-06-26,casual
393,EUNE,2021-04-07,casual
394,NA,2025-12-13,casual
395,EUNE,2023-11-24,casual
396,EUNE,2022-08-15,whale
397,KR,2022-11-15,casual
398,EUNE,2023-04-23,casual
399,NA,2021-11-09,casual
400,EUW,2024-08-19,casual
401,EUW,2025-01-31,casual
402,NA,2022-04-30,core
403,EUNE,2025-12-13,casual
404,EUNE,2024-01-16,casual
405,EUNE,2022-08-14,casual
406,KR,2022-01-17,core
407,KR,2024-09-04,casual
408,EUNE,2022-04-20,whale
409,EUW,2022-03-03,casual
410,EUW,2023-04-08,core
411,KR,2023-01-21,core
412,EUNE,2022-08-09,casual
413,KR,2021-04-30,whale
414,NA,2024-01-29,casual
415,NA,2023-07-30,casual
416,NA,2024-09-14,casual
417,EUNE,2021-02-25,core
418,KR,2025-07-17,casual
419,KR,2021-07-06,core
420,EUNE,2023-01-26,core
421,EUNE,2023-08-22,casual
422,KR,2022-06-12,core
423,NA,2022-09-05,casual
424,NA,2021-04-24,core
425,EUNE,2025-04-27,casual
426,EUW,2024-06-03,core
427,EUNE,2021-04-19,core
428,KR,2023-08-11,casual
429,NA,2022-11-19,whale
430,EUW,2023-10-08,casual
431,NA,2024-01-14,casual
432,NA,2025-01-29,casual
433,NA,2024-03-04,casual
434,EUW,2025-12-15,casual
435,KR,2025-03-07,casual
436,EUW,2024-03-30,casual
437,KR,2022-12-25,core
438,KR,2023-11-19,casual
439,EUW,2022-06-22,casual
440,NA,2025-04-07,casual
441,KR,2022-07-08,casual
442,EUW,2024-08-10,casual
443,KR,2025-03-08,casual
444,KR,2025-11-14,casual
445,EUNE,2022-01-06,whale
446,NA,2022-09-20,core
447,NA,2023-07-17,core
448,EUNE,2022-05-01,whale
449,EUNE,2025-06-16,casual
450,EUW,2021-12-11,casual
451,NA,2024-10-22,casual
452,EUNE,2021-05-03,casual
453,NA,2024-12-20,core
454,EUNE,2025-09-20,core
455,NA,2023-06-30,casual
456,NA,2023-11-30,core
457,EUW,2021-09-15,core
458,KR,2025-09-05,casual
459,KR,2021-12-26,core
460,EUW,2025-12-30,core
461,KR,2021-04-16,casual
462,EUNE,2021-03-24,casual
463,EUNE,2024-09-01,core
464,EUW,2021-12-23,core
465,EUW,2024-01-05,core
466,NA,2024-02-18,casual
467,EUNE,2025-03-12,casual
468,KR,2021-06-14,casual
469,EUW,2022-12-15,casual
470,KR,2023-03-10,casual
471,EUW,2022-09-18,core
472,KR,2023-02-15,casual
473,EUNE,2025-10-15,casual
474,EUW,2023-02-24,casual
475,KR,2021-09-14,core
476,EUNE,2021-04-06,whale
477,EUNE,2024-02-11,casual
478,NA,2025-01-08,core
479,EUNE,2022-04-16,whale
480,EUNE,2023-07-09,casual
481,NA,2023-05-28,casual
482,NA,2022-08-16,casual
483,KR,2021-12-03,casual
484,EUNE,2022-08-12,casual
485,NA,2025-06-04,whale
486,EUNE,2024-05-03,casual
487,EUW,2025-05-28,casual
488,EUNE,2021-09-03,core
489,EUW,2022-12-04,casual
490,NA,2024-09-03,casual
491,EUW,2023-04-16,casual
492,KR,2025-09-19,casual
493,KR,2024-03-31,whale
494,KR,2023-05-17,casual
495,EUW,2021-02-26,core
496,EUNE,2022-07-26,casual
497,EUW,2023-09-06,whale
498,NA,2025-07-27,casual
499,EUW,2023-01-11,core
500,KR,2021-09-17,casual
501,NA,2022-04-22,casual
502,EUNE,2021-02-24,core
503,KR,2023-04-21,core
504,EUW,2021-12-09,core
505,EUW,2024-12-30,core
506,EUW,2025-11-12,casual
507,NA,2024-04-27,core
508,KR,2021-10-30,casual
509,EUW,2023-12-17,core
510,EUNE,2024-05-28,casual
511,EUW,2021-07-26,casual
512,EUNE,2022-05-07,casual
513,EUW,2025-07-01,casual
514,NA,2021-08-25,core
515,KR,2023-12-14,casual
516,EUW,2021-10-05,casual
517,NA,2024-10-09,whale
518,KR,2023-03-26,core
519,EUNE,2023-10-29,casual
520,EUW,2023-08-20,casual
521,EUNE,2021-11-19,whale
522,EUNE,2022-12-20,core
523,KR,2021-11-11,core
524,KR,2024-07-13,whale
525,KR,2021-02-02,casual
526,EUNE,2022-10-01,whale
527,KR,2022-02-16,core
528,KR,2022-02-14,casual
529,EUNE,2025-12-02,casual
530,KR,2025-01-29,casual
531,KR,2023-01-07,casual
532,KR,2025-10-17,casual
533,EUW,2021-03-11,casual
534,NA,2025-03-13,casual
535,KR,2025-03-25,core
536,NA,2025-09-26,core
537,EUNE,2024-09-24,core
538,EUNE,2024-05-13,casual
539,KR,2024-09-24,casual
540,EUNE,2025-09-08,core
541,EUNE,2022-12-07,casual
542,EUW,2022-07-17,casual
543,KR,2025-05-03,casual
544,EUW,2024-09-17,casual
545,NA,2023-09-22,casual
546,NA,2021-06-30,core
547,NA,2025-05-28,casual
548,EUW,2021-09-05,whale
549,EUW,2024-07-08,casual
550,NA,2025-08-30,casual
551,KR,2023-08-04,casual
552,NA,2021-11-03,casual
553,KR,2022-01-27,casual
554,NA,2025-05-27,casual
555,EUW,2025-05-24,casual
556,EUW,2024-05-04,core
557,EUNE,2025-12-27,casual
558,NA,2024-09-09,casual
559,KR,2025-07-05,casual
560,EUW,2024-06-13,casual
561,EUNE,2025-07-21,casual
562,EUW,2023-08-09,casual
563,EUNE,2024-02-25,core
564,EUNE,2025-12-04,core
565,EUW,2022-12-04,casual
566,NA,2025-05-04,casual
567,KR,2023-02-02,core
568,NA,2024-07-10,casual
569,EUNE,2024-06-15,core
570,EUW,2021-12-05,whale
571,KR,2021-12-17,whale
572,KR,2023-04-11,casual
573,KR,2023-03-18,casual
574,EUW,2023-07-24,casual
575,EUNE,2021-03-02,casual
576,KR,2024-02-07,casual
577,EUW,2024-07-17,casual
578,NA,2022-12-19,core
579,EUNE,2024-12-21,casual
580,NA,2023-01-23,casual
581,EUNE,2021-09-06,core
582,EUW,2024-03-23,core
583,KR,2021-02-04,core
584,EUNE,2022-06-16,casual
585,NA,2025-12-07,core
586,EUNE,2022-08-19,core
587,EUNE,2025-12-26,casual
588,EUNE,2025-07-19,core
589,KR,2024-08-12,casual
590,KR,2024-11-26,core
591,EUNE,2025-03-01,casual
592,EUW,2022-05-21,casual
593,KR,2024-05-15,core
594,EUW,2022-11-23,casual
595,EUNE,2024-01-08,core
596,EUW,2025-08-04,casual
597,NA,2022-04-26,casual
598,NA,2024-11-27,whale
599,NA,2021-05-17,casual
600,NA,2022-03-07,core
601,KR,2024-07-20,casual
602,NA,2022-02-28,casual
603,KR,2021-10-14,core
604,EUNE,2021-10-18,core
605,EUW,2021-12-22,casual
606,KR,2024-11-12,casual
607,KR,2023-07-25,whale
608,EUNE,2024-12-27,core
609,EUW,2023-07-07,core
610,KR,2024-01-18,whale
611,EUW,2021-08-09,core
612,KR,2024-12-11,core
613,KR,2021-07-26,casual
614,KR,2025-10-12,casual
615,EUNE,2022-11-01,casual
616,KR,2023-10-01,casual
617,KR,2022-06-01,casual
618,EUNE,2023-07-21,casual
619,EUNE,2022-06-10,casual
620,KR,2023-08-27,casual
621,NA,2024-02-22,casual
622,KR,2025-03-18,core
623,EUNE,2023-04-07,casual
624,KR,2024-05-19,casual
625,KR,2022-05-18,casual
626,NA,2022-07-19,casual
627,KR,2021-07-05,casual
628,EUNE,2022-09-09,core
629,EUNE,2025-11-14,core
630,EUNE,2021-07-22,casual
631,EUNE,2022-05-20,casual
632,NA,2021-11-28,whale
633,KR,2022-08-17,core
634,NA,2025-09-03,core
635,KR,2022-01-19,casual
636,NA,2023-06-08,casual
637,EUW,2022-07-10,casual
638,EUW,2023-11-10,casual
639,KR,2025-07-04,casual
640,EUNE,2025-07-16,casual
641,NA,2021-11-27,casual
642,EUW,2025-06-19,casual
643,KR,2023-05-04,casual
644,KR,2025-09-03,casual
645,EUNE,2024-09-19,casual
646,NA,2022-01-07,casual
647,EUW,2024-06-12,casual
648,EUNE,2024-04-07,casual
649,KR,2025-12-11,casual
650,EUW,2023-10-29,core
651,EUW,2025-10-26,casual
652,KR,2021-11-18,casual
653,KR,2021-06-30,casual
654,NA,2022-08-24,casual
655,EUNE,2024-11-11,casual
656,EUW,2022-06-07,casual
657,EUW,2022-09-23,whale
658,KR,2022-08-23,core
659,NA,2023-11-15,casual
660,EUNE,2024-05-29,casual
661,EUNE,2022-10-23,casual
662,KR,2022-12-22,casual
663,KR,2023-08-26,casual
664,EUW,2024-04-30,casual
665,EUW,2025-11-24,core
666,NA,2022-11-05,casual
667,NA,2024-08-16,core
668,KR,2021-09-30,casual
669,KR,2023-12-13,core
670,NA,2025-09-16,casual
671,EUNE,2021-08-24,casual
672,EUNE,2025-07-14,casual
673,EUW,2021-05-18,whale
674,KR,2021-08-04,casual
675,EUNE,2025-10-07,casual
676,EUNE,2023-03-30,casual
677,KR,2024-09-02,casual
678,NA,2025-12-19,casual
679,NA,2021-11-24,casual
680,KR,2022-11-10,whale
681,EUNE,2021-03-10,whale
682,KR,2024-09-30,whale
683,NA,2021-08-03,casual
684,NA,2024-02-14,core
685,EUNE,2021-07-27,whale
686,KR,2023-08-14,casual
687,EUW,2022-09-08,whale
688,NA,2025-02-19,casual
689,NA,2023-07-23,core
690,EUNE,2022-10-29,whale
691,KR,2023-12-08,casual
692,EUW,2022-03-28,core
693,NA,2025-08-15,casual
694,EUNE,2023-03-04,core
695,EUNE,2025-05-15,casual
696,NA,2022-10-21,casual
697,EUW,2025-05-11,casual
698,EUW,2022-04-20,core
699,EUW,2025-01-19,casual
700,KR,2025-07-14,core
701,EUNE,2021-09-05,casual
702,EUW,2024-01-11,casual
703,EUNE,2022-08-07,core
704,EUW,2024-05-27,casual
705,EUW,2021-11-22,casual
706,KR,2025-04-06,core
707,EUNE,2025-12-26,casual
708,EUW,2023-08-14,core
709,KR,2023-09-10,casual
710,EUW,2022-10-22,casual
711,EUW,2022-11-10,casual
712,KR,2022-11-04,casual
713,NA,2024-05-15,whale
714,KR,2025-12-30,core
715,EUW,2025-04-15,core
716,EUW,2023-05-16,core
717,KR,2023-11-05,core
718,EUW,2023-07-17,whale
719,EUW,2023-05-28,casual
720,NA,2025-04-29,whale
721,EUNE,2023-11-13,casual
722,NA,2022-08-11,casual
723,EUNE,2022-10-31,casual
724,NA,2022-11-08,casual
725,EUNE,2025-01-08,casual
726,KR,2024-06-02,casual
727,KR,2025-07-31,casual
728,EUW,2022-07-27,casual
729,EUNE,2025-04-05,core
730,KR,2022-03-01,whale
731,EUNE,2022-12-06,core
732,NA,2021-08-16,whale
733,KR,2023-09-14,core
734,NA,2024-09-29,core
735,KR,2021-04-29,casual
736,KR,2023-03-24,core
737,KR,2025-11-20,casual
738,EUW,2024-08-26,whale
739,EUNE,2025-03-18,core
740,EUNE,2023-09-17,core
741,EUNE,2022-10-09,casual
742,KR,2021-06-05,casual
743,EUW,2024-09-15,casual
744,KR,2021-04-28,core
745,EUNE,2023-08-19,casual
746,EUNE,2022-07-07,casual
747,EUW,2021-08-13,casual
748,EUNE,2021-09-05,core
749,EUW,2025-11-06,casual
750,EUW,2023-08-27,whale
751,NA,2024-11-24,core
752,KR,2022-07-23,casual
753,EUNE,2021-09-04,casual
754,EUNE,2021-09-20,casual
755,KR,2025-08-02,casual
756,EUW,2025-07-19,casual
757,EUW,2024-10-09,core
758,KR,2021-06-18,casual
759,NA,2021-07-23,core
760,NA,2021-09-14,whale
761,KR,2021-10-12,whale
762,EUNE,2025-08-17,whale
763,EUW,2023-11-18,casual
764,EUNE,2024-09-12,casual
765,NA,2024-05-01,core
766,KR,2025-01-21,core
767,KR,2023-05-04,casual
768,EUNE,2025-12-27,core
769,EUNE,2025-05-28,core
770,EUNE,2025-08-04,whale
771,EUW,2022-02-27,casual
772,EUNE,2022-10-24,casual
773,KR,2022-12-04,casual
774,EUNE,2021-09-16,casual
775,NA,2021-07-19,casual
776,KR,2025-02-25,casual
777,EUNE,2022-09-09,core
778,KR,2021-04-09,casual
779,KR,2021-04-27,casual
780,EUNE,2025-11-04,casual
781,NA,2024-10-27,core
782,EUNE,2023-01-08,casual
783,NA,2023-11-06,core
784,EUNE,2022-10-15,casual
785,EUNE,2021-11-27,casual
786,EUW,2024-09-04,casual
787,NA,2025-04-25,core
788,EUW,2021-12-19,casual
789,EUW,2021-05-13,casual
790,NA,2021-12-01,core
791,EUNE,2025-02-16,whale
792,EUNE,2023-06-14,casual
793,EUW,2022-02-19,casual
794,EUW,2024-10-02,core
795,KR,2022-12-09,core
796,EUW,2025-08-22,casual
797,NA,2025-06-19,whale
798,EUW,2021-09-15,core
799,NA,2023-03-27,casual
800,EUW,2023-04-28,core
801,EUNE,2024-04-19,whale
802,EUW,2024-06-09,casual
803,EUNE,2021-09-27,whale
804,EUNE,2022-03-29,casual
805,NA,2024-09-29,casual
806,EUNE,2023-08-13,casual
807,EUNE,2023-01-23,core
808,EUW,2022-03-01,core
809,KR,2021-08-18,whale
810,KR,2022-04-08,core
811,KR,2024-10-16,casual
812,EUW,2022-05-27,casual
813,EUNE,2021-10-09,casual
814,EUNE,2025-11-27,whale
815,KR,2025-05-29,casual
816,EUW,2022-06-29,casual
817,NA,2021-02-11,core
818,NA,2024-04-12,casual
819,NA,2023-03-28,core
820,EUW,2022-07-21,core
821,EUW,2023-10-02,core
822,KR,2025-12-14,core
823,NA,2025-10-08,casual
824,EUW,2024-08-30,casual
825,EUW,2023-04-04,whale
826,EUNE,2022-11-01,casual
827,NA,2022-03-27,core
828,EUNE,2022-01-08,whale
829,EUW,2021-03-11,casual
830,EUW,2021-05-19,casual
831,KR,2024-04-20,core
832,EUW,2025-09-29,casual
833,NA,2024-07-06,core
834,NA,2025-08-04,casual
835,EUNE,2021-05-29,casual
836,NA,2024-05-11,casual
837,EUW,2021-08-24,casual
838,KR,2021-07-23,casual
839,NA,2025-12-05,casual
840,NA,2022-03-05,core
841,EUNE,2025-06-26,casual
842,KR,2021-07-05,core
843,KR,2022-03-20,core
844,KR,2023-11-16,casual
845,EUW,2022-12-04,casual
846,EUNE,2024-09-15,core
847,KR,2022-10-03,casual
848,KR,2025-12-02,casual
849,EUNE,2023-12-21,casual
850,EUNE,2024-08-27,casual
851,EUNE,2024-02-25,core
852,EUW,2023-08-17,casual
853,EUW,2022-08-07,core
854,EUW,2025-12-10,casual
855,EUW,2023-03-09,casual
856,KR,2023-08-17,core
857,KR,2024-09-19,casual
858,NA,2024-08-02,casual
859,KR,2025-08-16,casual
860,EUNE,2025-07-12,casual
861,NA,2024-06-25,core
862,NA,2025-04-30,core
863,EUW,2022-01-03,casual
864,EUW,2025-03-17,casual
865,EUW,2025-06-09,casual
866,EUNE,2022-10-16,core
867,EUW,2021-05-05,casual
868,EUW,2023-02-05,casual
869,EUNE,2023-02-04,casual
870,EUNE,2022-11-10,core
871,EUNE,2021-06-04,casual
872,NA,2021-09-18,whale
873,KR,2024-01-07,casual
874,EUW,2021-10-27,core
875,KR,2022-02-08,casual
876,KR,2021-04-19,casual
877,EUNE,2024-02-20,casual
878,EUW,2024-04-07,core
879,EUW,2023-05-25,core
880,KR,2025-12-12,core
881,EUW,2021-07-23,core
882,EUW,2024-04-02,casual
883,EUNE,2024-08-22,casual
884,KR,2021-07-12,casual
885,KR,2021-12-10,casual
886,KR,2025-01-13,whale
887,NA,2024-04-11,core
888,EUW,2024-03-10,core
889,NA,2024-09-11,casual
890,EUW,2025-10-05,casual
891,KR,2021-08-22,casual
892,EUNE,2024-03-13,casual
893,EUNE,2021-12-04,casual
894,EUNE,2021-05-16,casual
895,KR,2021-09-17,core
896,KR,2022-05-23,casual
897,EUW,2021-06-23,core
898,EUNE,2024-01-15,casual
899,EUNE,2024-05-14,casual
900,EUW,2023-12-29,core
